leagueId,tier,number
243d4570-6cf6-11e8-8b0d-c81f66dd0e0d,BRONZE,100
243e67f0-1fc8-11e8-9007-c81f66db01ef,GOLD,201
2448ef30-256e-11e8-9170-c81f66dd2a8f,SILVER,201
244da860-0799-11e8-b5a5-c81f66dd0e0d,SILVER,199
244fbea0-0390-11e8-988f-c81f66dd2a8f,GOLD,200
244fd7e0-044f-11e8-8744-c81f66dd0e0d,BRONZE,199
24538270-5dd5-11e8-8e69-c81f66dd0e0d,SILVER,106
245bd600-3116-11e8-abb7-c81f66dd0e0d,GOLD,202
24630c00-0db6-11e8-9389-c81f66dd2a8f,GOLD,200
246aedf0-0373-11e8-8ef8-c81f66db01ef,BRONZE,144
246cee50-fc63-11e7-890a-c81f66dd2a8f,SILVER,245
246f4170-2335-11e8-bc81-c81f66dd2a8f,BRONZE,100
247a39f0-1c0e-11e8-972b-c81f66dacb22,GOLD,200
247a81d0-6b0f-11e8-93e0-c81f66dacb22,SILVER,101
247b78a0-fc34-11e7-b639-c81f66db01ef,GOLD,200
24810750-fb0a-11e7-b2ce-c81f66dacb22,BRONZE,192
24814470-fbc5-11e7-97bd-c81f66dd0e0d,SILVER,200
2484d930-1959-11e8-8744-c81f66dd0e0d,GOLD,198
24864650-0d04-11e8-8ef8-c81f66db01ef,SILVER,200
24899b90-35de-11e8-8e8e-c81f66dd0e0d,SILVER,200
24921140-5e05-11e8-acd7-c81f66dd0e0d,GOLD,120
249297e0-1d56-11e8-b8c2-c81f66dd0e0d,SILVER,201
2492cdb0-0c39-11e8-825d-c81f66dd0e0d,SILVER,200
249483c0-640f-11e8-b684-c81f66dacb22,SILVER,102
249b2180-1491-11e8-8744-c81f66dd0e0d,GOLD,203
249dcd40-4d3f-11e8-9c53-c81f66dd2a8f,GOLD,116
249fbdb0-217c-11e8-abb7-c81f66dd0e0d,PLATINUM,101
24a537a0-0aa1-11e8-8ef8-c81f66db01ef,SILVER,200
24a6a5d0-fd7d-11e7-8ae2-c81f66dacb22,BRONZE,189
24a82990-05da-11e8-bc14-c81f66db01ef,SILVER,198
24ab5e20-fb77-11e7-bf4b-c81f66dacb22,SILVER,200
24bc6e90-532e-11e8-949e-c81f66db01ef,PLATINUM,101
24bcdb50-05e0-11e8-9419-c81f66dacb22,PLATINUM,199
24bd0630-4509-11e8-a031-c81f66dacb22,GOLD,201
24be8cd0-4509-11e8-a031-c81f66dacb22,GOLD,202
24c719c0-46f5-11e8-8e8e-c81f66dd0e0d,SILVER,118
24c98850-0ced-11e8-9419-c81f66dacb22,SILVER,200
24ca7ee0-0059-11e8-8744-c81f66dd0e0d,BRONZE,199
24ce6b10-fc6a-11e7-b639-c81f66db01ef,SILVER,199
24d044b0-532e-11e8-949e-c81f66db01ef,GOLD,157
24d3c720-532e-11e8-949e-c81f66db01ef,GOLD,106
24d6d850-0f6a-11e8-8ef8-c81f66db01ef,BRONZE,101
24d79440-6c33-11e8-afc2-c81f66dacb22,SILVER,100
24d7c8a0-125d-11e8-80ad-c81f66db01ef,PLATINUM,199
24d7fa00-ff75-11e7-ba96-c81f66db01ef,GOLD,199
24dc2c60-0c31-11e8-b5a5-c81f66dd0e0d,SILVER,201
24dcc700-005c-11e8-ba96-c81f66db01ef,PLATINUM,200
24e31ef0-fad2-11e7-bf4b-c81f66dacb22,SILVER,201
24eb6650-5e7d-11e8-b90c-c81f66dacb22,SILVER,111
24eb66b0-fd1f-11e7-b8c2-c81f66dd0e0d,SILVER,202
24edcf30-14ae-11e8-972b-c81f66dacb22,SILVER,201
24f29be0-1e4b-11e8-bdd0-c81f66db01ef,SILVER,200
24f6ec70-0543-11e8-988f-c81f66dd2a8f,SILVER,200
24fd9ce0-ff95-11e7-8744-c81f66dd0e0d,SILVER,201
250ba770-17cf-11e8-972b-c81f66dacb22,SILVER,201
25106810-0568-11e8-972b-c81f66dacb22,BRONZE,200
2514d900-fed2-11e7-bc14-c81f66db01ef,BRONZE,192
251b4280-004f-11e8-8457-c81f66dd2a8f,BRONZE,182
251c6800-3465-11e8-9312-c81f66dd2a8f,GOLD,200
252bd4e0-0650-11e8-9389-c81f66dd2a8f,GOLD,198
252dd9a0-01cf-11e8-bbb6-c81f66dacb22,GOLD,200
253338f0-5080-11e8-9c53-c81f66dd2a8f,PLATINUM,101
25387150-03da-11e8-8ae2-c81f66dacb22,GOLD,200
253a8ac0-0e7b-11e8-b5a5-c81f66dd0e0d,BRONZE,200
253d9c70-08f3-11e8-988f-c81f66dd2a8f,GOLD,200
254414b0-fbc4-11e7-97bd-c81f66dd0e0d,SILVER,200
25456310-1253-11e8-b5a5-c81f66dd0e0d,GOLD,200
254662b0-ffb6-11e7-988f-c81f66dd2a8f,SILVER,200
25476bb0-fba6-11e7-9fed-c81f66dd0e0d,SILVER,200
254d85b0-0437-11e8-988f-c81f66dd2a8f,SILVER,204
2550a7d0-fb14-11e7-890a-c81f66dd2a8f,SILVER,200
25539c80-fbad-11e7-b2ce-c81f66dacb22,GOLD,201
255b41e0-fae2-11e7-9473-c81f66dd2a8f,SILVER,200
255de1b0-61b3-11e8-91f5-c81f66dd0e0d,SILVER,101
256bb8f0-0ac2-11e8-ba96-c81f66db01ef,BRONZE,200
25709f30-4e53-11e8-b079-c81f66dd2a8f,GOLD,200
25754b20-4052-11e8-a99a-c81f66db01ef,PLATINUM,147
25771fe0-4052-11e8-a99a-c81f66db01ef,PLATINUM,155
25773bf0-fc6f-11e7-97c5-c81f66dacb22,SILVER,203
25780790-fd25-11e7-8457-c81f66dd2a8f,GOLD,200
25837e50-0ad0-11e8-b792-c81f66dd2a8f,SILVER,200
25937060-1432-11e8-9389-c81f66dd2a8f,GOLD,202
2594b7b0-fafe-11e7-b639-c81f66db01ef,GOLD,200
25984660-fc4c-11e7-97c5-c81f66dacb22,SILVER,201
25a23070-fec8-11e7-8ae2-c81f66dacb22,BRONZE,192
25abbcb0-11a8-11e8-b5a5-c81f66dd0e0d,GOLD,200
25ac90a0-046e-11e8-8ae2-c81f66dacb22,SILVER,200
25b3b790-fd52-11e7-bbb6-c81f66dacb22,PLATINUM,200
25b6e710-0c54-11e8-bbb6-c81f66dacb22,SILVER,201
25b783f0-023b-11e8-972b-c81f66dacb22,GOLD,201
25b7b240-03c0-11e8-ba96-c81f66db01ef,GOLD,201
25b964e0-fcfa-11e7-ba96-c81f66db01ef,GOLD,200
25bdda10-01ce-11e8-b792-c81f66dd2a8f,BRONZE,199
25bdeac0-09c9-11e8-8ae2-c81f66dacb22,SILVER,200
25c22320-fb68-11e7-b2ce-c81f66dacb22,SILVER,200
25c842b0-0913-11e8-bbb6-c81f66dacb22,GOLD,200
25e2c380-fe26-11e7-ba96-c81f66db01ef,SILVER,199
25f02a40-4230-11e8-8b69-c81f66db01ef,GOLD,133
25f73c30-0163-11e8-ba96-c81f66db01ef,BRONZE,122
25f7a8e0-55fb-11e8-949e-c81f66db01ef,GOLD,200
25fccbd0-05d4-11e8-972b-c81f66dacb22,SILVER,202
25feb110-fc93-11e7-a5c8-c81f66db01ef,BRONZE,200
26009b30-4052-11e8-a99a-c81f66db01ef,GOLD,200
260404e0-fedb-11e7-b792-c81f66dd2a8f,SILVER,202
26089120-fd0c-11e7-9389-c81f66dd2a8f,BRONZE,200
26164f40-0f40-11e8-ba96-c81f66db01ef,BRONZE,200
2618c630-feab-11e7-988f-c81f66dd2a8f,SILVER,199
2618e4c0-1b1c-11e8-80ad-c81f66db01ef,SILVER,199
26224c00-fc4e-11e7-9fed-c81f66dd0e0d,SILVER,200
26234490-2078-11e8-a99a-c81f66db01ef,SILVER,201
262a70d0-4625-11e8-9312-c81f66dd2a8f,SILVER,115
262b5a80-49af-11e8-abb7-c81f66dd0e0d,GOLD,163
262cf680-faf2-11e7-bf4b-c81f66dacb22,SILVER,200
26359b90-1047-11e8-bc14-c81f66db01ef,GOLD,200
2639d460-1012-11e8-bbb6-c81f66dacb22,SILVER,200
263b8fa0-237a-11e8-94d7-c81f66dacb22,SILVER,200
263fbd80-fbea-11e7-bb35-c81f66dd2a8f,SILVER,199
263fe870-fd46-11e7-b8c2-c81f66dd0e0d,GOLD,200
26409820-6767-11e8-8b0d-c81f66dd0e0d,SILVER,102
26422a30-fd79-11e7-80ad-c81f66db01ef,BRONZE,199
264234c0-09af-11e8-8ef8-c81f66db01ef,GOLD,200
264bca40-fe41-11e7-bbb6-c81f66dacb22,SILVER,208
2650e610-0080-11e8-ba96-c81f66db01ef,SILVER,200
26587100-fc6b-11e7-9fed-c81f66dd0e0d,SILVER,200
265a9c20-02c7-11e8-988f-c81f66dd2a8f,SILVER,203
265e2730-ffa9-11e7-9419-c81f66dacb22,BRONZE,180
26676790-fbdb-11e7-bb35-c81f66dd2a8f,SILVER,200
266dc600-0377-11e8-b792-c81f66dd2a8f,GOLD,200
2675d230-2eee-11e8-a859-c81f66dd0e0d,SILVER,200
267770a0-1557-11e8-825d-c81f66dd0e0d,GOLD,200
267b9b40-3f18-11e8-bdd0-c81f66db01ef,GOLD,136
26811e30-081d-11e8-80ad-c81f66db01ef,BRONZE,102
26873ef0-ffe9-11e7-972b-c81f66dacb22,BRONZE,187
26932a90-fb6f-11e7-904d-c81f66db01ef,BRONZE,186
2699fd30-fe34-11e7-9389-c81f66dd2a8f,BRONZE,200
269bdcf0-66b6-11e8-9516-c81f66dd0e0d,SILVER,100
269eb810-56dc-11e8-9c53-c81f66dd2a8f,GOLD,199
26a34740-0a01-11e8-988f-c81f66dd2a8f,BRONZE,103
26a7cde0-fc89-11e7-97c5-c81f66dacb22,GOLD,201
26a9af10-1b48-11e8-80ad-c81f66db01ef,SILVER,200
26b54650-328a-11e8-8044-c81f66dacb22,BRONZE,100
26b83960-0520-11e8-8457-c81f66dd2a8f,DIAMOND,200
26b871f0-fe45-11e7-8744-c81f66dd0e0d,BRONZE,200
26bd08f0-0db3-11e8-825d-c81f66dd0e0d,BRONZE,102
26bdb8e0-fd23-11e7-8ef8-c81f66db01ef,GOLD,201
26c15990-4e3c-11e8-b4be-c81f66db01ef,GOLD,163
26c34620-feef-11e7-9389-c81f66dd2a8f,SILVER,200
26c7b020-634e-11e8-b684-c81f66dacb22,SILVER,101
26cb2f00-2fbb-11e8-802e-c81f66dacb22,SILVER,200
26d1e1d0-38e7-11e8-a859-c81f66dd0e0d,BRONZE,101
26d5dfb0-09a3-11e8-80ad-c81f66db01ef,BRONZE,199
26d92490-466b-11e8-9170-c81f66dd2a8f,PLATINUM,201
26dbf4c0-27a0-11e8-8044-c81f66dacb22,BRONZE,100
26e03e40-3b9b-11e8-9312-c81f66dd2a8f,GOLD,200
26e37290-3b9b-11e8-9312-c81f66dd2a8f,GOLD,202
26e628c0-0a66-11e8-9389-c81f66dd2a8f,BRONZE,100
26f09740-01da-11e8-8744-c81f66dd0e0d,BRONZE,200
26f21b10-facd-11e7-964f-c81f66dd0e0d,SILVER,200
26f5b8f0-fb9b-11e7-bf4b-c81f66dacb22,SILVER,200
26f69ec0-310e-11e8-a031-c81f66dacb22,SILVER,200
26fba6f0-36e4-11e8-bdd0-c81f66db01ef,PLATINUM,199
26fda2c0-36e4-11e8-bdd0-c81f66db01ef,PLATINUM,101
26fe7db0-fd6b-11e7-bc14-c81f66db01ef,GOLD,201
27000700-038f-11e8-8ef8-c81f66db01ef,PLATINUM,201
2707f6a0-fef7-11e7-b5a5-c81f66dd0e0d,SILVER,201
27182300-1a71-11e8-972b-c81f66dacb22,SILVER,200
2719c120-fd5b-11e7-8ef8-c81f66db01ef,SILVER,200
271c3b80-0224-11e8-ba96-c81f66db01ef,SILVER,206
271f4660-01f0-11e8-825d-c81f66dd0e0d,SILVER,200
2724dc10-5d3f-11e8-a1b0-c81f66dd2a8f,SILVER,124
272aab80-0205-11e8-bbb6-c81f66dacb22,SILVER,200
272b61f0-037d-11e8-ba96-c81f66db01ef,SILVER,200
27352a50-1723-11e8-80ad-c81f66db01ef,SILVER,201
273d2760-07be-11e8-8ef8-c81f66db01ef,SILVER,200
274127d0-10fa-11e8-bc14-c81f66db01ef,BRONZE,102
27537950-6657-11e8-b844-c81f66dd2a8f,BRONZE,100
27593bc0-1cc3-11e8-b792-c81f66dd2a8f,SILVER,198
27603b20-035d-11e8-bc14-c81f66db01ef,SILVER,202
276059e0-fdc5-11e7-80ad-c81f66db01ef,BRONZE,199
2766d4d0-007e-11e8-9419-c81f66dacb22,BRONZE,129
277099c0-0137-11e8-8ef8-c81f66db01ef,SILVER,200
2770dd60-0072-11e8-972b-c81f66dacb22,SILVER,204
277cf220-fb1e-11e7-b402-c81f66db01ef,GOLD,200
277f4460-fbd4-11e7-9fed-c81f66dd0e0d,SILVER,200
278648d0-febf-11e7-b5a5-c81f66dd0e0d,SILVER,200
27869060-3b9b-11e8-9312-c81f66dd2a8f,PLATINUM,110
278bc5d0-ff69-11e7-bc14-c81f66db01ef,SILVER,200
27905300-fbe2-11e7-ba32-c81f66dacb22,GOLD,201
27908e40-fb2b-11e7-b402-c81f66db01ef,SILVER,200
279dcc70-1e50-11e8-a031-c81f66dacb22,SILVER,200
279e1730-1bb6-11e8-8ef8-c81f66db01ef,SILVER,196
279f87e0-037a-11e8-80ad-c81f66db01ef,BRONZE,200
27a0b250-4e16-11e8-a0f6-c81f66dd2a8f,GOLD,116
27afc3b0-fba7-11e7-bb35-c81f66dd2a8f,BRONZE,201
27b418f0-fea6-11e7-b8c2-c81f66dd0e0d,SILVER,198
27bb6dd0-4956-11e8-8044-c81f66dacb22,GOLD,201
27ca0390-fc85-11e7-9fed-c81f66dd0e0d,SILVER,202
27ce1ae0-2d5c-11e8-802e-c81f66dacb22,PLATINUM,200
27d59360-4cb5-11e8-8b69-c81f66db01ef,SILVER,189
27d915c0-01ca-11e8-825d-c81f66dd0e0d,GOLD,200
27dfdfe0-2d35-11e8-a859-c81f66dd0e0d,SILVER,201
27e24b60-2eaa-11e8-a859-c81f66dd0e0d,SILVER,202
27e26e10-fdb8-11e7-b792-c81f66dd2a8f,SILVER,202
27e427c0-0487-11e8-972b-c81f66dacb22,SILVER,200
27e59d40-4b26-11e8-bc81-c81f66dd2a8f,SILVER,106
27ee4010-046a-11e8-9419-c81f66dacb22,BRONZE,169
27fa52a0-fc96-11e7-b402-c81f66db01ef,SILVER,203
28032be0-36e4-11e8-bdd0-c81f66db01ef,GOLD,200
28043d50-36e4-11e8-bdd0-c81f66db01ef,GOLD,200
2819f510-0e5c-11e8-972b-c81f66dacb22,SILVER,200
281c4400-32c4-11e8-802e-c81f66dacb22,SILVER,199
281c98f0-3e87-11e8-abb7-c81f66dd0e0d,PLATINUM,200
281fe670-fe1f-11e7-8ae2-c81f66dacb22,GOLD,201
282c5680-2453-11e8-a99a-c81f66db01ef,SILVER,200
282cd190-20b7-11e8-abb7-c81f66dd0e0d,GOLD,200
28311e20-0088-11e8-bc14-c81f66db01ef,GOLD,200
2833f300-02a6-11e8-825d-c81f66dd0e0d,SILVER,200
2836f2d0-03af-11e8-8457-c81f66dd2a8f,BRONZE,198
2838a0b0-fc81-11e7-904d-c81f66db01ef,BRONZE,200
283c0340-1e87-11e8-853a-c81f66dd2a8f,SILVER,200
283c77c0-57c7-11e8-b591-c81f66dd0e0d,SILVER,128
283e8dd0-fbb5-11e7-a5c8-c81f66db01ef,SILVER,200
283f0630-009b-11e8-8ae2-c81f66dacb22,BRONZE,190
28429c90-2c75-11e8-a031-c81f66dacb22,GOLD,201
28530bf0-402c-11e8-bc81-c81f66dd2a8f,PLATINUM,101
285357d0-fef6-11e7-972b-c81f66dacb22,SILVER,200
28596890-5438-11e8-86a2-c81f66dacb22,SILVER,125
2859a3f0-fc86-11e7-a5c8-c81f66db01ef,SILVER,203
285cb120-3a53-11e8-8044-c81f66dacb22,SILVER,181
285ef3d0-5138-11e8-b079-c81f66dd2a8f,GOLD,120
285f4b70-128e-11e8-80ad-c81f66db01ef,SILVER,200
285f5630-040e-11e8-b5a5-c81f66dd0e0d,BRONZE,192
2863daf0-322d-11e8-a99a-c81f66db01ef,GOLD,200
28653240-fd6e-11e7-b5a5-c81f66dd0e0d,GOLD,200
28673650-322d-11e8-a99a-c81f66db01ef,GOLD,148
286af970-6dce-11e8-8bd6-c81f66dd2a8f,SILVER,100
286c9d00-1f33-11e8-8b69-c81f66db01ef,SILVER,201
286e69b0-fbb0-11e7-97bd-c81f66dd0e0d,GOLD,200
28759e20-fc8b-11e7-964f-c81f66dd0e0d,SILVER,202
28803a00-0100-11e8-ba96-c81f66db01ef,SILVER,199
28884e90-13ff-11e8-9389-c81f66dd2a8f,SILVER,200
288ddec0-166e-11e8-bc14-c81f66db01ef,SILVER,200
28955190-2600-11e8-802e-c81f66dacb22,SILVER,201
289d2620-feb6-11e7-8ae2-c81f66dacb22,SILVER,200
289dfb50-fd07-11e7-8744-c81f66dd0e0d,BRONZE,200
28ab5f60-3129-11e8-8b69-c81f66db01ef,SILVER,202
28b58e10-0472-11e8-9389-c81f66dd2a8f,SILVER,201
28b838a0-fb1b-11e7-97c0-c81f66dd0e0d,SILVER,199
28b90a10-02bd-11e8-80ad-c81f66db01ef,BRONZE,197
28bc6d00-006e-11e8-9419-c81f66dacb22,SILVER,200
28bcd1a0-fbcd-11e7-890a-c81f66dd2a8f,SILVER,204
28be5510-031c-11e8-bbb6-c81f66dacb22,SILVER,199
28c24ea0-322d-11e8-a99a-c81f66db01ef,PLATINUM,200
28ca8c00-322d-11e8-a99a-c81f66db01ef,PLATINUM,105
28ccd5f0-322d-11e8-a99a-c81f66db01ef,PLATINUM,200
28d071d0-1aa7-11e8-988f-c81f66dd2a8f,SILVER,200
28d95be0-fea2-11e7-988f-c81f66dd2a8f,SILVER,202
28d99da0-014d-11e8-825d-c81f66dd0e0d,SILVER,200
28e08ac0-01b6-11e8-825d-c81f66dd0e0d,GOLD,200
28e69f60-0ca5-11e8-8ae2-c81f66dacb22,SILVER,201
28e90e80-fefe-11e7-9389-c81f66dd2a8f,BRONZE,199
28ebf490-fe15-11e7-b5a5-c81f66dd0e0d,SILVER,200
28edd920-fd40-11e7-8ae2-c81f66dacb22,BRONZE,200
28f27ea0-652b-11e8-a1b0-c81f66dd2a8f,PLATINUM,118
28f30850-fc87-11e7-97c0-c81f66dd0e0d,BRONZE,194
28f471f0-6450-11e8-8e69-c81f66dd0e0d,SILVER,110
28f61470-11a2-11e8-8457-c81f66dd2a8f,GOLD,200
28f6c170-13f7-11e8-80ad-c81f66db01ef,SILVER,200
28f97070-0789-11e8-988f-c81f66dd2a8f,GOLD,200
29005c60-fe14-11e7-80ad-c81f66db01ef,SILVER,200
2908d6c0-116e-11e8-8ef8-c81f66db01ef,BRONZE,194
290f62f0-0427-11e8-8744-c81f66dd0e0d,SILVER,200
29156d20-1751-11e8-bbb6-c81f66dacb22,SILVER,197
29157540-352e-11e8-a859-c81f66dd0e0d,SILVER,193
29178ee0-18e4-11e8-8457-c81f66dd2a8f,DIAMOND,200
292020d0-ffbe-11e7-b5a5-c81f66dd0e0d,GOLD,201
29247310-3b05-11e8-a801-c81f66dd0e0d,SILVER,193
2926f970-246f-11e8-a859-c81f66dd0e0d,GOLD,202
29395410-3114-11e8-853a-c81f66dd2a8f,BRONZE,119
295d1f00-fdeb-11e7-b8c2-c81f66dd0e0d,SILVER,201
295e8da0-fc82-11e7-964f-c81f66dd0e0d,SILVER,203
296528b0-14bd-11e8-988f-c81f66dd2a8f,SILVER,199
29747060-fe13-11e7-b8c2-c81f66dd0e0d,BRONZE,190
29753620-4e14-11e8-b061-c81f66dd0e0d,SILVER,180
2999d6f0-10d0-11e8-ba96-c81f66db01ef,SILVER,146
299b6470-0847-11e8-bc14-c81f66db01ef,BRONZE,100
299b74c0-433d-11e8-bdd0-c81f66db01ef,GOLD,119
29a5df50-06d4-11e8-9419-c81f66dacb22,PLATINUM,146
29a91b80-00b1-11e8-bc14-c81f66db01ef,BRONZE,182
29af36e0-6b29-11e8-9988-c81f66dd2a8f,GOLD,107
29af6d50-0444-11e8-b8c2-c81f66dd0e0d,SILVER,200
29afba70-463a-11e8-9170-c81f66dd2a8f,SILVER,130
29b4d6f0-22c1-11e8-853a-c81f66dd2a8f,GOLD,199
29bc11e0-0c23-11e8-80ad-c81f66db01ef,SILVER,200
29c17ac0-02fc-11e8-8457-c81f66dd2a8f,BRONZE,200
29cd9210-fb90-11e7-b402-c81f66db01ef,GOLD,202
29d0eaa0-562b-11e8-9143-c81f66db01ef,SILVER,146
29d2db70-0131-11e8-8457-c81f66dd2a8f,BRONZE,198
29d458e0-435a-11e8-9312-c81f66dd2a8f,SILVER,180
29d5c460-6357-11e8-b844-c81f66dd2a8f,SILVER,117
29d7bbb0-fbc6-11e7-890a-c81f66dd2a8f,SILVER,200
29d95f10-075b-11e8-8ae2-c81f66dacb22,SILVER,200
29dd1310-38f4-11e8-abb7-c81f66dd0e0d,SILVER,148
29e4ebb0-ffa3-11e7-ba96-c81f66db01ef,SILVER,202
29e93270-1591-11e8-b5a5-c81f66dd0e0d,BRONZE,185
29e9d1c0-feb3-11e7-ba96-c81f66db01ef,GOLD,198
29ec1f20-0089-11e8-8744-c81f66dd0e0d,BRONZE,193
2a10dbd0-5133-11e8-8f62-c81f66dacb22,SILVER,108
2a126770-fb89-11e7-890a-c81f66dd2a8f,SILVER,200
2a1930b0-05ba-11e8-ba96-c81f66db01ef,BRONZE,200
2a1f12e0-1349-11e8-b792-c81f66dd2a8f,SILVER,200
2a256620-fb7c-11e7-b639-c81f66db01ef,BRONZE,200
2a28d580-01f3-11e8-972b-c81f66dacb22,GOLD,200
2a3660b0-fd2a-11e7-9389-c81f66dd2a8f,SILVER,200
2a373150-028b-11e8-bc14-c81f66db01ef,SILVER,200
2a381460-1a34-11e8-8744-c81f66dd0e0d,GOLD,200
2a3a2010-1fee-11e8-a859-c81f66dd0e0d,PLATINUM,200
2a3b3240-2f28-11e8-8e8e-c81f66dd0e0d,SILVER,200
2a44ea50-4270-11e8-a99a-c81f66db01ef,DIAMOND,130
2a4e45c0-ffac-11e7-b5a5-c81f66dd0e0d,SILVER,199
2a505f70-1372-11e8-8ef8-c81f66db01ef,SILVER,200
2a559480-02e8-11e8-825d-c81f66dd0e0d,BRONZE,136
2a601aa0-4248-11e8-a801-c81f66dd0e0d,SILVER,190
2a61d1b0-0a08-11e8-8ae2-c81f66dacb22,GOLD,201
2a664ba0-27ae-11e8-abb7-c81f66dd0e0d,GOLD,200
2a66ab10-0f97-11e8-bc14-c81f66db01ef,PLATINUM,106
2a68e280-02f5-11e8-ba96-c81f66db01ef,GOLD,200
2a74dc60-fd42-11e7-80ad-c81f66db01ef,SILVER,201
2a7b46d0-4d98-11e8-84a6-c81f66db01ef,SILVER,198
2a7dd150-fd27-11e7-8744-c81f66dd0e0d,GOLD,200
2a813d90-fdf4-11e7-ba96-c81f66db01ef,SILVER,200
2a81bb60-0229-11e8-8744-c81f66dd0e0d,SILVER,200
2a844ff0-fc35-11e7-a5c8-c81f66db01ef,SILVER,200
2a85e4a0-fad7-11e7-9473-c81f66dd2a8f,GOLD,200
2a8aa070-2f99-11e8-bc81-c81f66dd2a8f,GOLD,200
2a8aade0-0c62-11e8-988f-c81f66dd2a8f,GOLD,202
2a943440-fbce-11e7-bf4b-c81f66dacb22,SILVER,202
2a977ee0-fbea-11e7-97c0-c81f66dd0e0d,BRONZE,200
2a988460-0f32-11e8-988f-c81f66dd2a8f,SILVER,201
2a9ba8f0-fbbb-11e7-bb35-c81f66dd2a8f,GOLD,200
2aa545d0-45bd-11e8-9170-c81f66dd2a8f,SILVER,200
2aa5bc30-0b3f-11e8-b792-c81f66dd2a8f,PLATINUM,199
2aa6f500-61c0-11e8-b844-c81f66dd2a8f,GOLD,113
2aa86a70-fe3d-11e7-988f-c81f66dd2a8f,SILVER,200
2aadd740-17dc-11e8-b5a5-c81f66dd0e0d,BRONZE,102
2ab2f7d0-1330-11e8-ba96-c81f66db01ef,SILVER,200
2ab674f0-6f1f-11e8-afc2-c81f66dacb22,GOLD,101
2ab6ea60-fe32-11e7-8ef8-c81f66db01ef,BRONZE,177
2ab92300-2eb3-11e8-802e-c81f66dacb22,GOLD,200
2abe4920-fe4d-11e7-8457-c81f66dd2a8f,SILVER,202
2abea5c0-2ad8-11e8-a031-c81f66dacb22,BRONZE,148
2abf0110-035e-11e8-b8c2-c81f66dd0e0d,SILVER,200
2ac29050-09fd-11e8-ba96-c81f66db01ef,SILVER,200
2ac7a2e0-20c6-11e8-bdd0-c81f66db01ef,SILVER,200
2ac92340-01ea-11e8-bc14-c81f66db01ef,BRONZE,188
2ad4c090-37e3-11e8-8044-c81f66dacb22,SILVER,131
2ae3aa60-fcab-11e7-988f-c81f66dd2a8f,SILVER,201
2ae45e40-4979-11e8-a859-c81f66dd0e0d,GOLD,193
2ae46280-06c3-11e8-bbb6-c81f66dacb22,SILVER,201
2aeb04b0-1365-11e8-9419-c81f66dacb22,SILVER,201
2aee4f40-fe4c-11e7-8457-c81f66dd2a8f,SILVER,201
2af5a680-3819-11e8-802e-c81f66dacb22,SILVER,112
2afce9a0-08de-11e8-9419-c81f66dacb22,SILVER,200
2b002eb0-016f-11e8-b792-c81f66dd2a8f,BRONZE,201
2b05dc90-2625-11e8-a99a-c81f66db01ef,SILVER,134
2b0d5740-0af5-11e8-b792-c81f66dd2a8f,BRONZE,113
2b128d50-0695-11e8-b5a5-c81f66dd0e0d,GOLD,200
2b277a00-2e57-11e8-bc81-c81f66dd2a8f,SILVER,200
2b28d860-fd69-11e7-825d-c81f66dd0e0d,SILVER,200
2b3177c0-0086-11e8-8ae2-c81f66dacb22,SILVER,201
2b449260-09cd-11e8-988f-c81f66dd2a8f,GOLD,200
2b478500-fc9a-11e7-825d-c81f66dd0e0d,SILVER,203
2b528820-69e0-11e8-93e0-c81f66dacb22,PLATINUM,103
2b56c150-05dc-11e8-b8c2-c81f66dd0e0d,SILVER,200
2b5b6760-fde8-11e7-8ae2-c81f66dacb22,SILVER,200
2b5bc460-0fe2-11e8-bc14-c81f66db01ef,GOLD,200
2b640070-0039-11e8-8457-c81f66dd2a8f,SILVER,200
2b6d6110-0912-11e8-8ef8-c81f66db01ef,SILVER,200
2b70c660-06f7-11e8-b792-c81f66dd2a8f,BRONZE,112
2b7746e0-0295-11e8-8457-c81f66dd2a8f,SILVER,200
2b7b3920-3356-11e8-8b69-c81f66db01ef,GOLD,192
2b7c88b0-0a85-11e8-972b-c81f66dacb22,SILVER,201
2b83dea0-0164-11e8-bc14-c81f66db01ef,SILVER,200
2b8abb40-014a-11e8-8ae2-c81f66dacb22,SILVER,200
2b8ae250-014a-11e8-bc14-c81f66db01ef,SILVER,200
2b8fd210-fede-11e7-b792-c81f66dd2a8f,GOLD,202
2b9c2890-0117-11e8-b5a5-c81f66dd0e0d,BRONZE,200
2ba82bb0-0908-11e8-8457-c81f66dd2a8f,SILVER,200
2bac5af0-0da9-11e8-bc14-c81f66db01ef,BRONZE,102
2bb1d8f0-159b-11e8-9419-c81f66dacb22,SILVER,200
2bb99580-0f16-11e8-8744-c81f66dd0e0d,GOLD,202
2bc47590-fd3c-11e7-972b-c81f66dacb22,BRONZE,200
2bce1d80-1a0f-11e8-b792-c81f66dd2a8f,SILVER,171
2bd6f5a0-1676-11e8-bbb6-c81f66dacb22,SILVER,202
2bed0930-0c03-11e8-8ef8-c81f66db01ef,PLATINUM,200
2bee7e60-148b-11e8-972b-c81f66dacb22,SILVER,201
2bf7da00-004f-11e8-8ef8-c81f66db01ef,SILVER,200
2bf98ce0-0790-11e8-bc14-c81f66db01ef,GOLD,201
2c029920-0786-11e8-8457-c81f66dd2a8f,SILVER,199
2c2522b0-12b2-11e8-b5a5-c81f66dd0e0d,BRONZE,200
