leagueId,tier,number
079b8150-1906-11e8-a61f-c81f66cf2333,BRONZE,100
07b98d40-0a37-11e8-9e8c-c81f66cf135e,SILVER,200
07bd34a0-0e46-11e8-8a89-c81f66dbb56c,BRONZE,101
07bd4580-250c-11e8-bb6c-c81f66cf2333,GOLD,200
07bf63b0-fcd0-11e7-919f-c81f66cf2333,BRONZE,196
07c606f0-fc6e-11e7-9995-c81f66cf2333,BRONZE,182
07c630e0-0c7b-11e8-919f-c81f66cf2333,GOLD,200
07c63b00-27d1-11e8-977f-c81f66dbb56c,BRONZE,122
07cdaa20-0076-11e8-a89d-c81f66cf135e,GOLD,200
07d0fda0-105d-11e8-919f-c81f66cf2333,BRONZE,100
07d8d140-00c4-11e8-9727-c81f66cf135e,BRONZE,198
07d92800-0288-11e8-979b-c81f66dbb56c,SILVER,200
07da18e0-3ba0-11e8-8c5c-c81f66cf2333,GOLD,200
07de1bd0-3753-11e8-8c5c-c81f66cf2333,SILVER,125
07f673f0-fbf9-11e7-a367-c81f66dbb56c,GOLD,201
07fbe800-0124-11e8-bc10-c81f66cf135e,SILVER,200
080292e0-6dfd-11e8-b3c4-c81f66cf2333,BRONZE,100
081e4ce0-0ef5-11e8-a61f-c81f66cf2333,SILVER,201
082150d0-06f7-11e8-8a89-c81f66dbb56c,SILVER,200
082b5c60-2416-11e8-bb6c-c81f66cf2333,GOLD,201
082e2f50-fc05-11e7-a61f-c81f66cf2333,GOLD,201
083f6f50-fcb3-11e7-a89d-c81f66cf135e,SILVER,200
083f8480-31a7-11e8-bb6c-c81f66cf2333,DIAMOND,197
083fab90-31a7-11e8-bb6c-c81f66cf2333,DIAMOND,107
0848c3b0-12e4-11e8-b72a-c81f66dbb56c,GOLD,201
084d9090-fce9-11e7-bc10-c81f66cf135e,BRONZE,198
084f8a10-31a7-11e8-bb6c-c81f66cf2333,GOLD,201
0863ae50-31a7-11e8-bb6c-c81f66cf2333,PLATINUM,123
086471a0-31a7-11e8-bb6c-c81f66cf2333,PLATINUM,199
0870d670-fc2d-11e7-919f-c81f66cf2333,BRONZE,199
08739020-0df5-11e8-a367-c81f66dbb56c,BRONZE,124
08750450-0571-11e8-9727-c81f66cf135e,SILVER,201
087a83e0-0403-11e8-a61f-c81f66cf2333,SILVER,200
087bc220-1095-11e8-9e61-c81f66cf2333,GOLD,200
087dc6f0-08df-11e8-bc10-c81f66cf135e,SILVER,200
08811900-fe70-11e7-a61f-c81f66cf2333,SILVER,200
08841930-0716-11e8-a61f-c81f66cf2333,SILVER,201
08895f40-4b44-11e8-838a-c81f66cf135e,SILVER,200
08a79030-61ee-11e8-ae23-c81f66cf2333,GOLD,123
08ba0380-121d-11e8-9e8c-c81f66cf135e,SILVER,175
08c40ee0-fbd2-11e7-92d6-c81f66dbb56c,BRONZE,177
08d46230-006a-11e8-b72a-c81f66dbb56c,SILVER,200
08e579f0-fc1c-11e7-9727-c81f66cf135e,BRONZE,201
08e9d1b0-0038-11e8-a367-c81f66dbb56c,DIAMOND,198
08ef9580-fdb0-11e7-9727-c81f66cf135e,BRONZE,171
08f32420-04a4-11e8-9727-c81f66cf135e,SILVER,200
09040ce0-025b-11e8-9e8c-c81f66cf135e,SILVER,200
09108630-02ee-11e8-9e61-c81f66cf2333,SILVER,200
091a5040-0bac-11e8-8a89-c81f66dbb56c,SILVER,201
091adfa0-0f95-11e8-a61f-c81f66cf2333,GOLD,200
091e46a0-fdb0-11e7-9e8c-c81f66cf135e,PLATINUM,200
0921d3d0-5349-11e8-be3f-c81f66dbb56c,SILVER,128
092b2f80-1e8c-11e8-959b-c81f66cf135e,SILVER,199
092df080-66cb-11e8-b118-c81f66cf2333,SILVER,106
09316b80-6c74-11e8-b333-c81f66cf2333,SILVER,105
0937c1c0-0666-11e8-a89d-c81f66cf135e,DIAMOND,191
09390940-64f8-11e8-b118-c81f66cf2333,PLATINUM,101
095cdc70-5095-11e8-87a6-c81f66cf2333,GOLD,156
095d3720-248e-11e8-80ab-c81f66cf135e,GOLD,200
095df220-4124-11e8-80ab-c81f66cf135e,GOLD,160
096ecc80-facf-11e7-a067-c81f66cf135e,GOLD,200
098a2a40-0955-11e8-9e61-c81f66cf2333,PLATINUM,133
098f1f80-0092-11e8-a367-c81f66dbb56c,SILVER,202
09aa2600-ffec-11e7-9e61-c81f66cf2333,GOLD,214
09ac81a0-07dc-11e8-9e8c-c81f66cf135e,SILVER,201
09b724e0-fb37-11e7-bea7-c81f66dbb56c,SILVER,200
09c0a2f0-fd75-11e7-979b-c81f66dbb56c,BRONZE,200
09d0d400-01b1-11e8-a61f-c81f66cf2333,SILVER,201
09d159c0-fc8e-11e7-bc10-c81f66cf135e,SILVER,201
09d36e30-fb31-11e7-bd34-c81f66cf2333,SILVER,210
09d64b70-26c2-11e8-838a-c81f66cf135e,GOLD,199
09d7d570-faf9-11e7-8a52-c81f66cf135e,PLATINUM,199
09e12120-19ee-11e8-9e61-c81f66cf2333,PLATINUM,101
09f17960-636f-11e8-8584-c81f66dbb56c,SILVER,104
09fa8150-fe6a-11e7-9e8c-c81f66cf135e,SILVER,199
0a076630-6d92-11e8-8d1d-c81f66dbb56c,SILVER,100
0a1abe10-fbfa-11e7-a89d-c81f66cf135e,SILVER,201
0a24a220-6542-11e8-ae23-c81f66cf2333,SILVER,110
0a3141f0-fedc-11e7-8a89-c81f66dbb56c,SILVER,201
0a521760-259f-11e8-a09c-c81f66dbb56c,SILVER,200
0a57cf60-ff21-11e7-919f-c81f66cf2333,BRONZE,199
0a632350-023d-11e8-9727-c81f66cf135e,SILVER,200
0a66a8b0-fb8d-11e7-936d-c81f66cf2333,SILVER,200
0a6d5290-ff76-11e7-a89d-c81f66cf135e,BRONZE,128
0a705160-02fb-11e8-a89d-c81f66cf135e,SILVER,200
0a748660-fbc4-11e7-bea7-c81f66dbb56c,SILVER,202
0a7f1e30-2839-11e8-977f-c81f66dbb56c,GOLD,201
